477.5064 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1920, 1080]. Using actual size
669.1700 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/5_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.75,  1.  ]), texRes=128, units=u'norm', win=Window(...))
669.1798 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/7_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.75,  1.  ]), texRes=128, units=u'norm', win=Window(...))
669.1895 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/3_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.75,  1.  ]), texRes=128, units=u'norm', win=Window(...))
669.1995 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/2_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.75,  1.  ]), texRes=128, units=u'norm', win=Window(...))
669.2099 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/8_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.75,  1.  ]), texRes=128, units=u'norm', win=Window(...))
669.2197 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/1_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.75,  1.  ]), texRes=128, units=u'norm', win=Window(...))
669.2301 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/2back_instr.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.75,  1.  ]), texRes=128, units=u'norm', win=Window(...))
669.2401 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/6_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.75,  1.  ]), texRes=128, units=u'norm', win=Window(...))
670.0484 	DATA 	Keypress: num_multiply
671.0301 	DATA 	Keypress: num_multiply
672.0302 	DATA 	Keypress: num_multiply
673.0468 	DATA 	Keypress: num_multiply
674.0466 	DATA 	Keypress: num_multiply
675.0295 	DATA 	Keypress: num_multiply
676.0297 	DATA 	Keypress: num_multiply
676.2463 	DATA 	Keypress: 1
677.0296 	DATA 	Keypress: num_multiply
678.0461 	DATA 	Keypress: num_multiply
679.0452 	DATA 	Keypress: num_multiply
680.0298 	DATA 	Keypress: num_multiply
681.0295 	DATA 	Keypress: num_multiply
682.0457 	DATA 	Keypress: num_multiply
683.0456 	DATA 	Keypress: num_multiply
684.0298 	DATA 	Keypress: num_multiply
685.0322 	DATA 	Keypress: num_multiply
685.2455 	DATA 	Keypress: 1
686.0321 	DATA 	Keypress: num_multiply
687.0452 	DATA 	Keypress: num_multiply
688.0320 	DATA 	Keypress: num_multiply
689.0318 	DATA 	Keypress: num_multiply
690.0318 	DATA 	Keypress: num_multiply
691.0444 	DATA 	Keypress: num_multiply
692.0438 	DATA 	Keypress: num_multiply
693.0312 	DATA 	Keypress: num_multiply
694.0313 	DATA 	Keypress: num_multiply
694.3112 	DATA 	Keypress: 1
695.0443 	DATA 	Keypress: num_multiply
696.0441 	DATA 	Keypress: num_multiply
697.0311 	DATA 	Keypress: num_multiply
698.0307 	DATA 	Keypress: num_multiply
699.0309 	DATA 	Keypress: num_multiply
700.0436 	DATA 	Keypress: num_multiply
701.0436 	DATA 	Keypress: num_multiply
702.0306 	DATA 	Keypress: num_multiply
703.0422 	DATA 	Keypress: num_multiply
704.0433 	DATA 	Keypress: num_multiply
705.0431 	DATA 	Keypress: num_multiply
706.0300 	DATA 	Keypress: num_multiply
707.0300 	DATA 	Keypress: num_multiply
708.0431 	DATA 	Keypress: num_multiply
709.0434 	DATA 	Keypress: num_multiply
710.0425 	DATA 	Keypress: num_multiply
711.0298 	DATA 	Keypress: num_multiply
712.0297 	DATA 	Keypress: num_multiply
713.0419 	DATA 	Keypress: num_multiply
714.0426 	DATA 	Keypress: num_multiply
714.1593 	DATA 	Keypress: 1
715.0294 	DATA 	Keypress: num_multiply
716.0420 	DATA 	Keypress: num_multiply
717.0423 	DATA 	Keypress: num_multiply
718.0422 	DATA 	Keypress: num_multiply
719.0413 	DATA 	Keypress: num_multiply
720.0410 	DATA 	Keypress: num_multiply
721.0406 	DATA 	Keypress: num_multiply
722.0447 	DATA 	Keypress: num_multiply
723.0420 	DATA 	Keypress: num_multiply
724.0416 	DATA 	Keypress: num_multiply
725.0415 	DATA 	Keypress: num_multiply
725.7599 	DATA 	Keypress: 1
726.0415 	DATA 	Keypress: num_multiply
727.0443 	DATA 	Keypress: num_multiply
728.0429 	DATA 	Keypress: num_multiply
729.0412 	DATA 	Keypress: num_multiply
730.0397 	DATA 	Keypress: num_multiply
731.0400 	DATA 	Keypress: num_multiply
732.0404 	DATA 	Keypress: num_multiply
733.0406 	DATA 	Keypress: num_multiply
734.0392 	DATA 	Keypress: num_multiply
735.0396 	DATA 	Keypress: num_multiply
736.0404 	DATA 	Keypress: num_multiply
737.0369 	DATA 	Keypress: num_multiply
737.6402 	DATA 	Keypress: 1
738.0397 	DATA 	Keypress: num_multiply
739.0288 	DATA 	Keypress: num_multiply
740.0398 	DATA 	Keypress: num_multiply
741.0399 	DATA 	Keypress: num_multiply
742.0390 	DATA 	Keypress: num_multiply
743.0386 	DATA 	Keypress: num_multiply
744.0396 	DATA 	Keypress: num_multiply
745.0399 	DATA 	Keypress: num_multiply
746.0394 	DATA 	Keypress: num_multiply
747.0389 	DATA 	Keypress: num_multiply
748.0384 	DATA 	Keypress: num_multiply
749.0391 	DATA 	Keypress: num_multiply
750.0386 	DATA 	Keypress: num_multiply
751.0385 	DATA 	Keypress: num_multiply
752.0388 	DATA 	Keypress: num_multiply
753.0385 	DATA 	Keypress: num_multiply
754.0386 	DATA 	Keypress: num_multiply
755.0382 	DATA 	Keypress: num_multiply
756.0384 	DATA 	Keypress: num_multiply
756.1423 	DATA 	Keypress: 1
757.0383 	DATA 	Keypress: num_multiply
758.0382 	DATA 	Keypress: num_multiply
759.0381 	DATA 	Keypress: num_multiply
760.0400 	DATA 	Keypress: num_multiply
761.0371 	DATA 	Keypress: num_multiply
762.0378 	DATA 	Keypress: num_multiply
763.0377 	DATA 	Keypress: num_multiply
764.0374 	DATA 	Keypress: num_multiply
765.0390 	DATA 	Keypress: num_multiply
766.0373 	DATA 	Keypress: num_multiply
767.0377 	DATA 	Keypress: num_multiply
768.0376 	DATA 	Keypress: num_multiply
769.0365 	DATA 	Keypress: num_multiply
770.0399 	DATA 	Keypress: num_multiply
771.0411 	DATA 	Keypress: num_multiply
772.0397 	DATA 	Keypress: num_multiply
773.0361 	DATA 	Keypress: num_multiply
774.0393 	DATA 	Keypress: num_multiply
775.0407 	DATA 	Keypress: num_multiply
776.0405 	DATA 	Keypress: num_multiply
776.9026 	DATA 	Keypress: 1
777.0356 	DATA 	Keypress: num_multiply
778.0354 	DATA 	Keypress: num_multiply
779.0402 	DATA 	Keypress: num_multiply
780.0389 	DATA 	Keypress: num_multiply
781.0388 	DATA 	Keypress: num_multiply
782.0357 	DATA 	Keypress: num_multiply
783.0353 	DATA 	Keypress: num_multiply
784.0386 	DATA 	Keypress: num_multiply
785.0396 	DATA 	Keypress: num_multiply
786.0350 	DATA 	Keypress: num_multiply
787.0349 	DATA 	Keypress: num_multiply
788.0395 	DATA 	Keypress: num_multiply
788.9510 	DATA 	Keypress: 1
789.0510 	DATA 	Keypress: num_multiply
790.0393 	DATA 	Keypress: num_multiply
791.0342 	DATA 	Keypress: num_multiply
792.0345 	DATA 	Keypress: num_multiply
793.0388 	DATA 	Keypress: num_multiply
794.0389 	DATA 	Keypress: num_multiply
795.0346 	DATA 	Keypress: num_multiply
796.0340 	DATA 	Keypress: num_multiply
797.0374 	DATA 	Keypress: num_multiply
798.0373 	DATA 	Keypress: num_multiply
799.0385 	DATA 	Keypress: num_multiply
800.0336 	DATA 	Keypress: num_multiply
801.0370 	DATA 	Keypress: num_multiply
802.0500 	DATA 	Keypress: num_multiply
802.5832 	DATA 	Keypress: 1
803.0381 	DATA 	Keypress: num_multiply
804.0323 	DATA 	Keypress: num_multiply
805.0323 	DATA 	Keypress: num_multiply
806.0374 	DATA 	Keypress: num_multiply
807.0495 	DATA 	Keypress: num_multiply
808.0494 	DATA 	Keypress: num_multiply
809.0356 	DATA 	Keypress: num_multiply
810.0376 	DATA 	Keypress: num_multiply
811.0492 	DATA 	Keypress: num_multiply
812.0510 	DATA 	Keypress: num_multiply
813.0327 	DATA 	Keypress: num_multiply
814.0322 	DATA 	Keypress: num_multiply
815.0523 	DATA 	Keypress: num_multiply
816.0488 	DATA 	Keypress: num_multiply
817.0324 	DATA 	Keypress: num_multiply
818.0322 	DATA 	Keypress: num_multiply
819.0488 	DATA 	Keypress: num_multiply
820.0487 	DATA 	Keypress: num_multiply
821.0486 	DATA 	Keypress: num_multiply
822.0314 	DATA 	Keypress: num_multiply
823.0484 	DATA 	Keypress: num_multiply
823.9514 	DATA 	Keypress: 1
824.0479 	DATA 	Keypress: num_multiply
825.0477 	DATA 	Keypress: num_multiply
826.0319 	DATA 	Keypress: num_multiply
827.0309 	DATA 	Keypress: num_multiply
827.3668 	DATA 	Keypress: 1
828.0475 	DATA 	Keypress: num_multiply
829.0474 	DATA 	Keypress: num_multiply
830.0472 	DATA 	Keypress: num_multiply
831.0320 	DATA 	Keypress: num_multiply
832.0470 	DATA 	Keypress: num_multiply
833.0466 	DATA 	Keypress: num_multiply
834.0468 	DATA 	Keypress: num_multiply
835.0305 	DATA 	Keypress: num_multiply
836.0296 	DATA 	Keypress: num_multiply
837.0465 	DATA 	Keypress: num_multiply
838.0464 	DATA 	Keypress: num_multiply
839.0463 	DATA 	Keypress: num_multiply
840.0292 	DATA 	Keypress: num_multiply
841.0455 	DATA 	Keypress: num_multiply
841.9785 	DATA 	Keypress: 1
842.0457 	DATA 	Keypress: num_multiply
843.0456 	DATA 	Keypress: num_multiply
844.0292 	DATA 	Keypress: num_multiply
845.0318 	DATA 	Keypress: num_multiply
846.0453 	DATA 	Keypress: num_multiply
847.0467 	DATA 	Keypress: num_multiply
848.0454 	DATA 	Keypress: num_multiply
849.0327 	DATA 	Keypress: num_multiply
850.0448 	DATA 	Keypress: num_multiply
851.0455 	DATA 	Keypress: num_multiply
852.0445 	DATA 	Keypress: num_multiply
853.0323 	DATA 	Keypress: num_multiply
854.0452 	DATA 	Keypress: num_multiply
855.0446 	DATA 	Keypress: num_multiply
856.0443 	DATA 	Keypress: num_multiply
857.0459 	DATA 	Keypress: num_multiply
858.0301 	DATA 	Keypress: num_multiply
859.0440 	DATA 	Keypress: num_multiply
860.0444 	DATA 	Keypress: num_multiply
861.0446 	DATA 	Keypress: num_multiply
862.0313 	DATA 	Keypress: num_multiply
863.0437 	DATA 	Keypress: num_multiply
864.0431 	DATA 	Keypress: num_multiply
865.0438 	DATA 	Keypress: num_multiply
866.0312 	DATA 	Keypress: num_multiply
866.2095 	DATA 	Keypress: 1
867.0316 	DATA 	Keypress: num_multiply
868.0432 	DATA 	Keypress: num_multiply
869.0431 	DATA 	Keypress: num_multiply
870.0429 	DATA 	Keypress: num_multiply
871.0302 	DATA 	Keypress: num_multiply
872.0428 	DATA 	Keypress: num_multiply
872.3280 	DATA 	Keypress: 1
873.0422 	DATA 	Keypress: num_multiply
874.0423 	DATA 	Keypress: num_multiply
875.0301 	DATA 	Keypress: num_multiply
876.0426 	DATA 	Keypress: num_multiply
877.0443 	DATA 	Keypress: num_multiply
878.0429 	DATA 	Keypress: num_multiply
879.0420 	DATA 	Keypress: num_multiply
880.0312 	DATA 	Keypress: num_multiply
881.0419 	DATA 	Keypress: num_multiply
882.0421 	DATA 	Keypress: num_multiply
883.0420 	DATA 	Keypress: num_multiply
884.0415 	DATA 	Keypress: num_multiply
885.0415 	DATA 	Keypress: num_multiply
886.0414 	DATA 	Keypress: num_multiply
887.0412 	DATA 	Keypress: num_multiply
888.0415 	DATA 	Keypress: num_multiply
889.0410 	DATA 	Keypress: num_multiply
890.0410 	DATA 	Keypress: num_multiply
890.2610 	DATA 	Keypress: 1
891.0409 	DATA 	Keypress: num_multiply
892.0414 	DATA 	Keypress: num_multiply
893.0407 	DATA 	Keypress: num_multiply
894.0406 	DATA 	Keypress: num_multiply
895.0404 	DATA 	Keypress: num_multiply
896.0402 	DATA 	Keypress: num_multiply
897.0402 	DATA 	Keypress: num_multiply
898.0402 	DATA 	Keypress: num_multiply
899.0402 	DATA 	Keypress: num_multiply
900.0400 	DATA 	Keypress: num_multiply
901.0404 	DATA 	Keypress: num_multiply
902.0291 	DATA 	Keypress: num_multiply
903.0395 	DATA 	Keypress: num_multiply
904.0403 	DATA 	Keypress: num_multiply
905.0427 	DATA 	Keypress: num_multiply
906.0393 	DATA 	Keypress: num_multiply
907.0396 	DATA 	Keypress: num_multiply
908.0391 	DATA 	Keypress: num_multiply
909.0394 	DATA 	Keypress: num_multiply
910.0427 	DATA 	Keypress: num_multiply
911.0392 	DATA 	Keypress: num_multiply
912.0389 	DATA 	Keypress: num_multiply
913.0388 	DATA 	Keypress: num_multiply
914.0385 	DATA 	Keypress: num_multiply
915.0388 	DATA 	Keypress: num_multiply
916.0383 	DATA 	Keypress: num_multiply
917.0384 	DATA 	Keypress: num_multiply
918.0372 	DATA 	Keypress: num_multiply
919.0381 	DATA 	Keypress: num_multiply
920.0382 	DATA 	Keypress: num_multiply
921.0375 	DATA 	Keypress: num_multiply
922.0377 	DATA 	Keypress: num_multiply
923.0380 	DATA 	Keypress: num_multiply
924.0382 	DATA 	Keypress: num_multiply
925.0373 	DATA 	Keypress: num_multiply
926.0374 	DATA 	Keypress: num_multiply
926.6703 	DATA 	Keypress: 1
927.0403 	DATA 	Keypress: num_multiply
928.0373 	DATA 	Keypress: num_multiply
929.0372 	DATA 	Keypress: num_multiply
930.0376 	DATA 	Keypress: num_multiply
931.0378 	DATA 	Keypress: num_multiply
931.6198 	DATA 	Keypress: 1
932.0405 	DATA 	Keypress: num_multiply
933.0366 	DATA 	Keypress: num_multiply
934.0416 	DATA 	Keypress: num_multiply
935.0403 	DATA 	Keypress: num_multiply
936.0401 	DATA 	Keypress: num_multiply
937.0401 	DATA 	Keypress: num_multiply
938.0398 	DATA 	Keypress: num_multiply
939.0407 	DATA 	Keypress: num_multiply
940.0397 	DATA 	Keypress: num_multiply
941.0390 	DATA 	Keypress: num_multiply
941.4062 	DATA 	Keypress: 1
942.0358 	DATA 	Keypress: num_multiply
943.0395 	DATA 	Keypress: num_multiply
944.0406 	DATA 	Keypress: num_multiply
945.0392 	DATA 	Keypress: num_multiply
946.0391 	DATA 	Keypress: num_multiply
947.0385 	DATA 	Keypress: num_multiply
948.0389 	DATA 	Keypress: num_multiply
949.0416 	DATA 	Keypress: num_multiply
950.0386 	DATA 	Keypress: num_multiply
951.0356 	DATA 	Keypress: num_multiply
952.0381 	DATA 	Keypress: num_multiply
953.0385 	DATA 	Keypress: num_multiply
954.0396 	DATA 	Keypress: num_multiply
955.0345 	DATA 	Keypress: num_multiply
956.0381 	DATA 	Keypress: num_multiply
957.0380 	DATA 	Keypress: num_multiply
958.0379 	DATA 	Keypress: num_multiply
959.0377 	DATA 	Keypress: num_multiply
960.0377 	DATA 	Keypress: num_multiply
961.0389 	DATA 	Keypress: num_multiply
962.0374 	DATA 	Keypress: num_multiply
963.0373 	DATA 	Keypress: num_multiply
964.0338 	DATA 	Keypress: num_multiply
965.0381 	DATA 	Keypress: num_multiply
966.0370 	DATA 	Keypress: num_multiply
967.0372 	DATA 	Keypress: num_multiply
968.0371 	DATA 	Keypress: num_multiply
969.0369 	DATA 	Keypress: num_multiply
970.0495 	DATA 	Keypress: num_multiply
971.0495 	DATA 	Keypress: num_multiply
972.0494 	DATA 	Keypress: num_multiply
973.0322 	DATA 	Keypress: num_multiply
974.0492 	DATA 	Keypress: num_multiply
975.0381 	DATA 	Keypress: num_multiply
976.0489 	DATA 	Keypress: num_multiply
977.0489 	DATA 	Keypress: num_multiply
978.0370 	DATA 	Keypress: num_multiply
979.0486 	DATA 	Keypress: num_multiply
979.7986 	DATA 	Keypress: 1
980.0508 	DATA 	Keypress: num_multiply
981.0483 	DATA 	Keypress: num_multiply
982.0318 	DATA 	Keypress: num_multiply
983.0483 	DATA 	Keypress: num_multiply
984.0482 	DATA 	Keypress: num_multiply
985.0481 	DATA 	Keypress: num_multiply
986.0475 	DATA 	Keypress: num_multiply
987.0505 	DATA 	Keypress: num_multiply
988.0473 	DATA 	Keypress: num_multiply
988.6018 	DATA 	Keypress: 1
989.0477 	DATA 	Keypress: num_multiply
990.0476 	DATA 	Keypress: num_multiply
991.0480 	DATA 	Keypress: num_multiply
992.0474 	DATA 	Keypress: num_multiply
993.0473 	DATA 	Keypress: num_multiply
994.0472 	DATA 	Keypress: num_multiply
995.0305 	DATA 	Keypress: num_multiply
996.0474 	DATA 	Keypress: num_multiply
997.0470 	DATA 	Keypress: num_multiply
998.0468 	DATA 	Keypress: num_multiply
999.0467 	DATA 	Keypress: num_multiply
1000.0481 	DATA 	Keypress: num_multiply
1001.0465 	DATA 	Keypress: num_multiply
1002.0459 	DATA 	Keypress: num_multiply
1003.0463 	DATA 	Keypress: num_multiply
1004.0294 	DATA 	Keypress: num_multiply
1005.0461 	DATA 	Keypress: num_multiply
1006.0460 	DATA 	Keypress: num_multiply
1007.0454 	DATA 	Keypress: num_multiply
1008.0458 	DATA 	Keypress: num_multiply
1009.0452 	DATA 	Keypress: num_multiply
1010.0456 	DATA 	Keypress: num_multiply
1011.0455 	DATA 	Keypress: num_multiply
1012.0449 	DATA 	Keypress: num_multiply
1013.0453 	DATA 	Keypress: num_multiply
1013.8784 	DATA 	Keypress: 1
1014.0452 	DATA 	Keypress: num_multiply
1015.0451 	DATA 	Keypress: num_multiply
1016.0449 	DATA 	Keypress: num_multiply
1017.0449 	DATA 	Keypress: num_multiply
1018.0453 	DATA 	Keypress: num_multiply
1019.0447 	DATA 	Keypress: num_multiply
1020.0445 	DATA 	Keypress: num_multiply
1021.0450 	DATA 	Keypress: num_multiply
1022.0443 	DATA 	Keypress: num_multiply
1022.6779 	DATA 	Keypress: 1
1023.0441 	DATA 	Keypress: num_multiply
1024.0441 	DATA 	Keypress: num_multiply
1025.0440 	DATA 	Keypress: num_multiply
1026.0442 	DATA 	Keypress: num_multiply
1027.0434 	DATA 	Keypress: num_multiply
1028.0437 	DATA 	Keypress: num_multiply
1029.0437 	DATA 	Keypress: num_multiply
